"ds_id","monitoring_network","subregion_id","method_epoch","year","season","sample_count","unique_sampling_days","sampled_months","target_bloom_season_adequacy"
"DS03","RWS_MWTL","southern_and_central_north_sea","unknown_not_harmonized",1992,"autumn",74,26,3,"not_assessed_until_stage4_design"
"DS03","RWS_MWTL","southern_and_central_north_sea","unknown_not_harmonized",1992,"spring",126,36,3,"not_assessed_until_stage4_design"
"DS03","RWS_MWTL","southern_and_central_north_sea","unknown_not_harmonized",1992,"summer",188,43,3,"not_assessed_until_stage4_design"
"DS03","RWS_MWTL","southern_and_central_north_sea","unknown_not_harmonized",1992,"winter",76,19,3,"not_assessed_until_stage4_design"
"DS03","RWS_MWTL","southern_and_central_north_sea","unknown_not_harmonized",1993,"autumn",109,27,3,"not_assessed_until_stage4_design"
"DS03","RWS_MWTL","southern_and_central_north_sea","unknown_not_harmonized",1993,"spring",138,40,3,"not_assessed_until_stage4_design"
"DS03","RWS_MWTL","southern_and_central_north_sea","unknown_not_harmonized",1993,"summer",151,42,3,"not_assessed_until_stage4_design"
"DS03","RWS_MWTL","southern_and_central_north_sea","unknown_not_harmonized",1993,"winter",46,17,3,"not_assessed_until_stage4_design"
"DS03","RWS_MWTL","southern_and_central_north_sea","unknown_not_harmonized",1994,"autumn",103,32,3,"not_assessed_until_stage4_design"
"DS03","RWS_MWTL","southern_and_central_north_sea","unknown_not_harmonized",1994,"spring",142,36,3,"not_assessed_until_stage4_design"
"DS03","RWS_MWTL","southern_and_central_north_sea","unknown_not_harmonized",1994,"summer",170,44,3,"not_assessed_until_stage4_design"
"DS03","RWS_MWTL","southern_and_central_north_sea","unknown_not_harmonized",1994,"winter",80,24,3,"not_assessed_until_stage4_design"
"DS03","RWS_MWTL","southern_and_central_north_sea","unknown_not_harmonized",1995,"autumn",123,27,3,"not_assessed_until_stage4_design"
"DS03","RWS_MWTL","southern_and_central_north_sea","unknown_not_harmonized",1995,"spring",141,37,3,"not_assessed_until_stage4_design"
"DS03","RWS_MWTL","southern_and_central_north_sea","unknown_not_harmonized",1995,"summer",199,44,3,"not_assessed_until_stage4_design"
"DS03","RWS_MWTL","southern_and_central_north_sea","unknown_not_harmonized",1995,"winter",67,25,3,"not_assessed_until_stage4_design"
"DS03","RWS_MWTL","southern_and_central_north_sea","unknown_not_harmonized",1996,"autumn",98,26,3,"not_assessed_until_stage4_design"
"DS03","RWS_MWTL","southern_and_central_north_sea","unknown_not_harmonized",1996,"spring",144,30,3,"not_assessed_until_stage4_design"
"DS03","RWS_MWTL","southern_and_central_north_sea","unknown_not_harmonized",1996,"summer",218,33,3,"not_assessed_until_stage4_design"
"DS03","RWS_MWTL","southern_and_central_north_sea","unknown_not_harmonized",1996,"winter",49,14,3,"not_assessed_until_stage4_design"
"DS03","RWS_MWTL","southern_and_central_north_sea","unknown_not_harmonized",1997,"autumn",86,30,3,"not_assessed_until_stage4_design"
"DS03","RWS_MWTL","southern_and_central_north_sea","unknown_not_harmonized",1997,"spring",139,39,3,"not_assessed_until_stage4_design"
"DS03","RWS_MWTL","southern_and_central_north_sea","unknown_not_harmonized",1997,"summer",229,43,3,"not_assessed_until_stage4_design"
"DS03","RWS_MWTL","southern_and_central_north_sea","unknown_not_harmonized",1997,"winter",63,23,3,"not_assessed_until_stage4_design"
"DS03","RWS_MWTL","southern_and_central_north_sea","unknown_not_harmonized",1998,"autumn",90,29,3,"not_assessed_until_stage4_design"
"DS03","RWS_MWTL","southern_and_central_north_sea","unknown_not_harmonized",1998,"spring",146,36,3,"not_assessed_until_stage4_design"
"DS03","RWS_MWTL","southern_and_central_north_sea","unknown_not_harmonized",1998,"summer",168,42,3,"not_assessed_until_stage4_design"
"DS03","RWS_MWTL","southern_and_central_north_sea","unknown_not_harmonized",1998,"winter",82,23,3,"not_assessed_until_stage4_design"
"DS03","RWS_MWTL","southern_and_central_north_sea","unknown_not_harmonized",1999,"autumn",74,29,3,"not_assessed_until_stage4_design"
"DS03","RWS_MWTL","southern_and_central_north_sea","unknown_not_harmonized",1999,"spring",135,37,3,"not_assessed_until_stage4_design"
"DS03","RWS_MWTL","southern_and_central_north_sea","unknown_not_harmonized",1999,"summer",243,51,3,"not_assessed_until_stage4_design"
"DS03","RWS_MWTL","southern_and_central_north_sea","unknown_not_harmonized",1999,"winter",74,26,3,"not_assessed_until_stage4_design"
"DS03","RWS_MWTL","southern_and_central_north_sea","unknown_not_harmonized",2000,"autumn",102,36,3,"not_assessed_until_stage4_design"
"DS03","RWS_MWTL","southern_and_central_north_sea","unknown_not_harmonized",2000,"spring",145,41,3,"not_assessed_until_stage4_design"
"DS03","RWS_MWTL","southern_and_central_north_sea","unknown_not_harmonized",2000,"summer",224,45,3,"not_assessed_until_stage4_design"
"DS03","RWS_MWTL","southern_and_central_north_sea","unknown_not_harmonized",2000,"winter",70,21,3,"not_assessed_until_stage4_design"
"DS03","RWS_MWTL","southern_and_central_north_sea","unknown_not_harmonized",2001,"autumn",87,30,3,"not_assessed_until_stage4_design"
"DS03","RWS_MWTL","southern_and_central_north_sea","unknown_not_harmonized",2001,"spring",139,39,3,"not_assessed_until_stage4_design"
"DS03","RWS_MWTL","southern_and_central_north_sea","unknown_not_harmonized",2001,"summer",218,40,3,"not_assessed_until_stage4_design"
"DS03","RWS_MWTL","southern_and_central_north_sea","unknown_not_harmonized",2001,"winter",79,22,3,"not_assessed_until_stage4_design"
"DS03","RWS_MWTL","southern_and_central_north_sea","unknown_not_harmonized",2002,"autumn",105,29,3,"not_assessed_until_stage4_design"
"DS03","RWS_MWTL","southern_and_central_north_sea","unknown_not_harmonized",2002,"spring",158,40,3,"not_assessed_until_stage4_design"
"DS03","RWS_MWTL","southern_and_central_north_sea","unknown_not_harmonized",2002,"summer",232,49,3,"not_assessed_until_stage4_design"
"DS03","RWS_MWTL","southern_and_central_north_sea","unknown_not_harmonized",2002,"winter",72,24,3,"not_assessed_until_stage4_design"
"DS03","RWS_MWTL","southern_and_central_north_sea","unknown_not_harmonized",2003,"autumn",115,38,3,"not_assessed_until_stage4_design"
"DS03","RWS_MWTL","southern_and_central_north_sea","unknown_not_harmonized",2003,"spring",146,35,3,"not_assessed_until_stage4_design"
"DS03","RWS_MWTL","southern_and_central_north_sea","unknown_not_harmonized",2003,"summer",195,41,3,"not_assessed_until_stage4_design"
"DS03","RWS_MWTL","southern_and_central_north_sea","unknown_not_harmonized",2003,"winter",82,26,3,"not_assessed_until_stage4_design"
"DS03","RWS_MWTL","southern_and_central_north_sea","unknown_not_harmonized",2004,"autumn",107,32,3,"not_assessed_until_stage4_design"
"DS03","RWS_MWTL","southern_and_central_north_sea","unknown_not_harmonized",2004,"spring",171,40,3,"not_assessed_until_stage4_design"
"DS03","RWS_MWTL","southern_and_central_north_sea","unknown_not_harmonized",2004,"summer",219,44,3,"not_assessed_until_stage4_design"
"DS03","RWS_MWTL","southern_and_central_north_sea","unknown_not_harmonized",2004,"winter",58,18,3,"not_assessed_until_stage4_design"
"DS03","RWS_MWTL","southern_and_central_north_sea","unknown_not_harmonized",2005,"autumn",111,30,3,"not_assessed_until_stage4_design"
"DS03","RWS_MWTL","southern_and_central_north_sea","unknown_not_harmonized",2005,"spring",141,38,3,"not_assessed_until_stage4_design"
"DS03","RWS_MWTL","southern_and_central_north_sea","unknown_not_harmonized",2005,"summer",228,42,3,"not_assessed_until_stage4_design"
"DS03","RWS_MWTL","southern_and_central_north_sea","unknown_not_harmonized",2005,"winter",71,22,3,"not_assessed_until_stage4_design"
"DS03","RWS_MWTL","southern_and_central_north_sea","unknown_not_harmonized",2006,"autumn",99,37,3,"not_assessed_until_stage4_design"
"DS03","RWS_MWTL","southern_and_central_north_sea","unknown_not_harmonized",2006,"spring",153,40,3,"not_assessed_until_stage4_design"
"DS03","RWS_MWTL","southern_and_central_north_sea","unknown_not_harmonized",2006,"summer",232,45,3,"not_assessed_until_stage4_design"
"DS03","RWS_MWTL","southern_and_central_north_sea","unknown_not_harmonized",2006,"winter",80,27,3,"not_assessed_until_stage4_design"
"DS03","RWS_MWTL","southern_and_central_north_sea","unknown_not_harmonized",2007,"autumn",93,30,3,"not_assessed_until_stage4_design"
"DS03","RWS_MWTL","southern_and_central_north_sea","unknown_not_harmonized",2007,"spring",167,43,3,"not_assessed_until_stage4_design"
"DS03","RWS_MWTL","southern_and_central_north_sea","unknown_not_harmonized",2007,"summer",219,44,3,"not_assessed_until_stage4_design"
"DS03","RWS_MWTL","southern_and_central_north_sea","unknown_not_harmonized",2007,"winter",78,20,3,"not_assessed_until_stage4_design"
"DS03","RWS_MWTL","southern_and_central_north_sea","unknown_not_harmonized",2008,"autumn",118,37,3,"not_assessed_until_stage4_design"
"DS03","RWS_MWTL","southern_and_central_north_sea","unknown_not_harmonized",2008,"spring",138,38,3,"not_assessed_until_stage4_design"
"DS03","RWS_MWTL","southern_and_central_north_sea","unknown_not_harmonized",2008,"summer",215,44,3,"not_assessed_until_stage4_design"
"DS03","RWS_MWTL","southern_and_central_north_sea","unknown_not_harmonized",2008,"winter",90,29,3,"not_assessed_until_stage4_design"
"DS03","RWS_MWTL","southern_and_central_north_sea","unknown_not_harmonized",2009,"autumn",114,36,3,"not_assessed_until_stage4_design"
"DS03","RWS_MWTL","southern_and_central_north_sea","unknown_not_harmonized",2009,"spring",158,42,3,"not_assessed_until_stage4_design"
"DS03","RWS_MWTL","southern_and_central_north_sea","unknown_not_harmonized",2009,"summer",241,46,3,"not_assessed_until_stage4_design"
"DS03","RWS_MWTL","southern_and_central_north_sea","unknown_not_harmonized",2009,"winter",89,27,3,"not_assessed_until_stage4_design"
"DS03","RWS_MWTL","southern_and_central_north_sea","unknown_not_harmonized",2010,"autumn",99,28,3,"not_assessed_until_stage4_design"
"DS03","RWS_MWTL","southern_and_central_north_sea","unknown_not_harmonized",2010,"spring",144,34,3,"not_assessed_until_stage4_design"
"DS03","RWS_MWTL","southern_and_central_north_sea","unknown_not_harmonized",2010,"summer",157,36,3,"not_assessed_until_stage4_design"
"DS03","RWS_MWTL","southern_and_central_north_sea","unknown_not_harmonized",2010,"winter",77,21,3,"not_assessed_until_stage4_design"
"DS03","RWS_MWTL","southern_and_central_north_sea","unknown_not_harmonized",2011,"autumn",31,11,1,"not_assessed_until_stage4_design"
"DS03","RWS_MWTL","southern_and_central_north_sea","unknown_not_harmonized",2011,"spring",155,36,3,"not_assessed_until_stage4_design"
"DS03","RWS_MWTL","southern_and_central_north_sea","unknown_not_harmonized",2011,"summer",187,38,3,"not_assessed_until_stage4_design"
"DS03","RWS_MWTL","southern_and_central_north_sea","unknown_not_harmonized",2011,"winter",4,2,1,"not_assessed_until_stage4_design"
"DS03","RWS_MWTL","southern_and_central_north_sea","unknown_not_harmonized",2012,"autumn",40,12,2,"not_assessed_until_stage4_design"
"DS03","RWS_MWTL","southern_and_central_north_sea","unknown_not_harmonized",2012,"spring",148,35,3,"not_assessed_until_stage4_design"
"DS03","RWS_MWTL","southern_and_central_north_sea","unknown_not_harmonized",2012,"summer",198,40,3,"not_assessed_until_stage4_design"
"DS03","RWS_MWTL","southern_and_central_north_sea","unknown_not_harmonized",2012,"winter",2,1,1,"not_assessed_until_stage4_design"
"DS03","RWS_MWTL","southern_and_central_north_sea","unknown_not_harmonized",2013,"autumn",47,13,2,"not_assessed_until_stage4_design"
"DS03","RWS_MWTL","southern_and_central_north_sea","unknown_not_harmonized",2013,"spring",146,33,3,"not_assessed_until_stage4_design"
"DS03","RWS_MWTL","southern_and_central_north_sea","unknown_not_harmonized",2013,"summer",196,40,3,"not_assessed_until_stage4_design"
"DS03","RWS_MWTL","southern_and_central_north_sea","unknown_not_harmonized",2013,"winter",6,3,2,"not_assessed_until_stage4_design"
"DS03","RWS_MWTL","southern_and_central_north_sea","unknown_not_harmonized",2014,"autumn",49,14,2,"not_assessed_until_stage4_design"
"DS03","RWS_MWTL","southern_and_central_north_sea","unknown_not_harmonized",2014,"spring",139,35,3,"not_assessed_until_stage4_design"
"DS03","RWS_MWTL","southern_and_central_north_sea","unknown_not_harmonized",2014,"summer",172,43,3,"not_assessed_until_stage4_design"
"DS03","RWS_MWTL","southern_and_central_north_sea","unknown_not_harmonized",2014,"winter",10,4,2,"not_assessed_until_stage4_design"
"DS03","RWS_MWTL","southern_and_central_north_sea","unknown_not_harmonized",2015,"autumn",41,12,2,"not_assessed_until_stage4_design"
"DS03","RWS_MWTL","southern_and_central_north_sea","unknown_not_harmonized",2015,"spring",140,38,3,"not_assessed_until_stage4_design"
"DS03","RWS_MWTL","southern_and_central_north_sea","unknown_not_harmonized",2015,"summer",174,43,3,"not_assessed_until_stage4_design"
"DS03","RWS_MWTL","southern_and_central_north_sea","unknown_not_harmonized",2015,"winter",5,2,2,"not_assessed_until_stage4_design"
"DS03","RWS_MWTL","southern_and_central_north_sea","unknown_not_harmonized",2016,"autumn",39,11,2,"not_assessed_until_stage4_design"
"DS03","RWS_MWTL","southern_and_central_north_sea","unknown_not_harmonized",2016,"spring",142,35,3,"not_assessed_until_stage4_design"
"DS03","RWS_MWTL","southern_and_central_north_sea","unknown_not_harmonized",2016,"summer",167,39,3,"not_assessed_until_stage4_design"
"DS03","RWS_MWTL","southern_and_central_north_sea","unknown_not_harmonized",2016,"winter",2,1,1,"not_assessed_until_stage4_design"
"DS03","RWS_MWTL","southern_and_central_north_sea","unknown_not_harmonized",2017,"autumn",41,10,2,"not_assessed_until_stage4_design"
"DS03","RWS_MWTL","southern_and_central_north_sea","unknown_not_harmonized",2017,"spring",139,36,3,"not_assessed_until_stage4_design"
"DS03","RWS_MWTL","southern_and_central_north_sea","unknown_not_harmonized",2017,"summer",167,41,3,"not_assessed_until_stage4_design"
"DS03","RWS_MWTL","southern_and_central_north_sea","unknown_not_harmonized",2017,"winter",9,3,1,"not_assessed_until_stage4_design"
"DS03","RWS_MWTL","southern_and_central_north_sea","unknown_not_harmonized",2018,"autumn",40,12,2,"not_assessed_until_stage4_design"
"DS03","RWS_MWTL","southern_and_central_north_sea","unknown_not_harmonized",2018,"spring",136,35,3,"not_assessed_until_stage4_design"
"DS03","RWS_MWTL","southern_and_central_north_sea","unknown_not_harmonized",2018,"summer",168,42,3,"not_assessed_until_stage4_design"
"DS03","RWS_MWTL","southern_and_central_north_sea","unknown_not_harmonized",2018,"winter",8,3,1,"not_assessed_until_stage4_design"
"DS03","RWS_MWTL","southern_and_central_north_sea","unknown_not_harmonized",2019,"autumn",50,13,2,"not_assessed_until_stage4_design"
"DS03","RWS_MWTL","southern_and_central_north_sea","unknown_not_harmonized",2019,"spring",125,32,3,"not_assessed_until_stage4_design"
"DS03","RWS_MWTL","southern_and_central_north_sea","unknown_not_harmonized",2019,"summer",163,38,3,"not_assessed_until_stage4_design"
"DS03","RWS_MWTL","southern_and_central_north_sea","unknown_not_harmonized",2019,"winter",8,4,1,"not_assessed_until_stage4_design"
"DS03","RWS_MWTL","southern_and_central_north_sea","unknown_not_harmonized",2020,"autumn",14,8,2,"not_assessed_until_stage4_design"
"DS03","RWS_MWTL","southern_and_central_north_sea","unknown_not_harmonized",2020,"spring",53,29,3,"not_assessed_until_stage4_design"
"DS03","RWS_MWTL","southern_and_central_north_sea","unknown_not_harmonized",2020,"summer",74,34,3,"not_assessed_until_stage4_design"
"DS03","RWS_MWTL","southern_and_central_north_sea","unknown_not_harmonized",2020,"winter",4,2,1,"not_assessed_until_stage4_design"
"DS03","RWS_MWTL","southern_and_central_north_sea","unknown_not_harmonized",2021,"autumn",30,15,3,"not_assessed_until_stage4_design"
"DS03","RWS_MWTL","southern_and_central_north_sea","unknown_not_harmonized",2021,"spring",53,26,3,"not_assessed_until_stage4_design"
"DS03","RWS_MWTL","southern_and_central_north_sea","unknown_not_harmonized",2021,"summer",66,37,3,"not_assessed_until_stage4_design"
"DS03","RWS_MWTL","southern_and_central_north_sea","unknown_not_harmonized",2022,"autumn",19,6,1,"not_assessed_until_stage4_design"
"DS03","RWS_MWTL","southern_and_central_north_sea","unknown_not_harmonized",2022,"spring",65,29,3,"not_assessed_until_stage4_design"
"DS03","RWS_MWTL","southern_and_central_north_sea","unknown_not_harmonized",2022,"summer",70,34,3,"not_assessed_until_stage4_design"
"DS03","RWS_MWTL","southern_and_central_north_sea","unknown_not_harmonized",2022,"winter",1,1,1,"not_assessed_until_stage4_design"
"DS04","BSH","outside_or_invalid","unknown_not_harmonized",2008,"autumn",11,5,1,"not_assessed_until_stage4_design"
"DS04","BSH","outside_or_invalid","unknown_not_harmonized",2008,"spring",26,6,3,"not_assessed_until_stage4_design"
"DS04","BSH","outside_or_invalid","unknown_not_harmonized",2008,"summer",9,1,1,"not_assessed_until_stage4_design"
"DS04","BSH","outside_or_invalid","unknown_not_harmonized",2008,"winter",10,4,1,"not_assessed_until_stage4_design"
"DS04","BSH","outside_or_invalid","unknown_not_harmonized",2009,"autumn",21,4,2,"not_assessed_until_stage4_design"
"DS04","BSH","outside_or_invalid","unknown_not_harmonized",2009,"spring",59,9,2,"not_assessed_until_stage4_design"
"DS04","BSH","outside_or_invalid","unknown_not_harmonized",2009,"summer",38,3,1,"not_assessed_until_stage4_design"
"DS04","BSH","outside_or_invalid","unknown_not_harmonized",2009,"winter",23,5,2,"not_assessed_until_stage4_design"
"DS04","BSH","outside_or_invalid","unknown_not_harmonized",2010,"autumn",20,4,1,"not_assessed_until_stage4_design"
"DS04","BSH","outside_or_invalid","unknown_not_harmonized",2010,"spring",62,7,2,"not_assessed_until_stage4_design"
"DS04","BSH","outside_or_invalid","unknown_not_harmonized",2010,"summer",17,4,1,"not_assessed_until_stage4_design"
"DS04","BSH","outside_or_invalid","unknown_not_harmonized",2010,"winter",33,5,2,"not_assessed_until_stage4_design"
"DS04","BSH","southern_and_central_north_sea","unknown_not_harmonized",2008,"autumn",11,6,1,"not_assessed_until_stage4_design"
